target_names,zone_1_d,zone_2_d,zone_3_d,zone_4_d,zone_5_d,zone_6_d,zone_7_d,zone_8_d,zone_9_d,zone_10_d,zone_11_d,zone_12_d,zone_13_d,zone_14_d,zone_15_d,zone_16_d,target
z,0.0,0.0,0.0,0.0,0.0,29.492,23.242,0.0,0.488,47.852,26.758,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,15.918,20.703,0.0,6.738,27.246,15.82,1.27,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,12.402,28.809,0.0,0.0,32.129,6.641,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,29.297,31.152,0.0,0.0,29.102,18.457,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,13.672,24.414,0.0,0.0,34.473,7.422,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,17.285,19.043,0.0,0.0,15.039,16.699,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,12.012,15.527,0.0,0.0,17.188,12.5,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,22.949,19.043,0.0,0.0,27.246,13.574,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,13.672,25.0,0.0,0.0,26.953,13.574,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,28.027,0.0,0.0,0.0,26.855,15.137,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,12.891,24.512,0.0,0.0,34.473,18.945,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,26.855,30.957,0.0,6.445,42.09,7.129,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,33.203,5.566,0.0,0.0,30.859,7.031,0.0,0.0,0.0,0.0,0.0,26
z,0.0,10.156,2.832,0.0,0.391,31.543,19.336,0.0,4.688,31.25,29.297,0.879,1.367,4.492,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,13.574,22.559,0.0,0.0,27.344,10.84,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,11.035,34.863,0.0,0.0,43.164,17.383,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,37.207,22.461,0.0,10.938,52.734,25.879,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,2.539,20.703,28.223,0.0,0.0,31.25,18.262,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,20.996,11.719,0.0,1.074,32.129,15.527,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,18.262,9.18,0.0,0.0,28.418,12.402,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.195,21.68,10.254,0.0,0.781,30.664,12.988,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,14.16,14.746,0.0,0.0,23.633,5.859,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,21.094,17.969,0.0,3.711,36.133,24.609,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,20.703,0.879,0.0,0.0,21.191,11.133,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,31.641,30.371,0.0,0.0,44.531,7.52,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,19.238,18.652,0.0,0.0,28.125,11.23,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.977,38.477,21.68,0.0,0.879,41.113,22.07,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,7.715,35.352,0.0,0.0,32.715,30.859,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,29.004,18.555,0.0,0.0,23.047,22.266,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,32.812,11.426,0.0,0.0,28.125,18.945,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,7.52,24.023,0.0,0.0,37.305,11.328,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,25.488,3.809,0.0,0.879,33.398,11.816,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,16.113,16.211,0.0,0.0,26.27,12.012,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,32.227,4.688,0.0,0.0,25.488,19.629,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,15.43,8.398,0.0,0.0,18.652,5.371,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,20.312,20.02,0.0,0.0,26.172,14.746,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,9.766,16.504,0.0,0.0,21.875,8.789,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,31.836,10.84,0.0,0.0,28.711,13.379,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,4.98,24.902,40.723,0.0,0.0,39.551,33.008,4.688,0.0,15.039,11.719,3.516,26
z,0.0,0.0,0.0,0.0,0.0,33.301,0.684,0.0,0.488,32.91,15.527,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,18.945,25.977,0.0,0.0,34.473,15.137,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,20.996,0.0,0.0,0.0,23.438,10.84,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,20.117,12.793,0.0,0.0,28.516,13.379,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,20.605,5.566,0.0,0.0,27.051,9.375,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,22.559,33.789,0.0,0.0,51.562,9.57,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,14.355,0.781,0.0,0.0,10.352,7.227,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,20.605,12.793,0.0,0.0,26.172,14.941,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,17.09,52.832,0.0,0.0,0.0,53.613,3.027,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,23.828,5.469,0.0,0.0,15.82,14.941,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,9.961,10.352,0.0,0.0,17.48,4.785,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,13.965,16.309,0.0,0.0,26.66,7.52,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,10.547,45.312,0.0,0.488,50.0,8.398,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,21.973,14.355,0.0,0.0,29.199,4.98,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,29.98,2.539,0.0,0.0,26.66,15.137,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,3.027,37.207,0.0,0.0,0.0,36.035,24.902,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,2.246,26.758,37.891,0.977,0.0,35.156,23.633,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,4.688,24.609,10.742,0.0,0.0,25.684,19.434,0.781,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,10.742,35.547,0.0,0.0,24.414,23.242,18.555,9.473,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,18.457,16.504,0.0,0.0,20.801,11.328,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,18.164,45.02,0.0,1.367,40.625,18.652,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,29.102,0.0,0.0,3.027,29.785,2.148,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,34.766,34.668,0.0,5.957,52.93,14.941,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,8.301,24.609,0.0,0.0,29.785,13.867,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,24.023,7.715,0.0,0.0,19.043,18.262,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,17.48,16.992,0.0,0.0,31.934,12.012,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,35.449,9.863,0.0,0.0,38.379,15.43,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,8.594,13.379,0.0,0.0,15.43,5.371,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,26.367,5.762,0.0,0.0,15.918,16.895,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,11.523,12.988,0.0,0.0,19.727,6.641,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,16.797,4.199,0.0,0.0,20.312,10.449,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,12.109,26.074,0.0,0.0,26.758,12.109,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,31.738,17.773,0.0,0.0,39.16,22.266,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,18.262,8.789,0.0,0.0,16.992,10.742,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,9.961,19.922,0.0,0.0,25.098,12.402,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,26.66,9.57,0.0,0.0,36.23,7.031,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,16.602,28.223,0.0,2.441,35.742,7.91,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,14.16,33.008,0.0,0.0,29.98,20.02,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,16.797,17.676,0.0,0.0,33.789,15.625,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,24.902,4.297,0.0,0.0,27.246,8.398,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,15.332,25.781,0.0,0.0,29.102,12.988,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,22.656,18.457,0.0,0.0,38.574,8.984,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,16.797,23.633,0.0,0.0,23.73,12.402,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,5.859,44.922,14.648,0.0,2.344,36.914,16.211,2.051,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,13.281,26.66,0.0,0.0,33.691,11.816,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,32.227,5.273,0.0,0.0,33.984,13.281,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,21.191,20.117,0.0,0.0,24.707,14.844,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,21.68,13.867,0.0,0.0,30.176,11.816,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,27.734,15.918,0.0,0.0,32.324,17.48,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,34.277,16.602,0.0,0.0,37.207,18.652,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,20.117,5.176,0.0,0.0,15.625,12.695,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,16.895,28.809,0.0,0.0,35.059,13.477,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,3.125,28.516,0.0,0.0,13.77,22.266,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,7.52,28.711,4.688,0.0,0.0,25.586,20.41,7.617,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,29.199,31.445,0.0,9.375,42.773,19.824,1.758,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,31.641,31.445,0.0,0.0,39.941,24.121,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,27.637,21.582,0.0,0.0,33.496,33.984,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,21.484,10.059,0.0,0.0,23.828,11.035,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,12.695,35.84,0.0,3.613,36.914,27.148,1.465,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,22.559,12.402,0.0,0.0,29.492,11.133,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,23.34,8.203,0.0,0.0,33.789,15.625,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,15.527,18.75,0.0,0.0,26.953,11.133,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,23.73,26.758,0.0,0.0,28.32,15.137,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,23.34,28.906,0.0,0.0,35.742,17.188,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,30.078,31.738,0.0,0.0,34.863,29.297,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,1.66,44.043,13.477,0.0,4.199,48.73,30.664,0.391,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,17.48,16.211,0.0,0.0,18.555,10.742,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,26.465,20.898,0.0,0.0,26.367,12.891,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,4.102,17.969,0.0,0.0,18.359,15.332,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,26.367,10.938,0.0,0.0,34.082,18.457,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,42.285,22.852,0.0,0.0,43.848,23.438,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,29.297,10.547,0.0,0.0,36.719,17.578,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,25.488,21.777,0.0,0.0,33.203,8.203,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,30.078,19.141,0.0,0.0,31.836,23.633,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,16.992,27.637,0.0,0.0,34.668,25.488,0.195,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,20.898,17.676,0.0,0.0,43.75,8.984,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,12.793,26.855,0.0,0.0,25.098,16.309,0.0,0.0,0.0,0.0,0.0,26
z,0.0,2.734,16.309,2.637,0.0,9.668,32.129,0.781,4.98,40.625,12.793,0.0,3.223,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,37.012,16.602,0.0,5.273,35.938,19.043,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,6.641,41.309,0.0,0.0,40.723,11.035,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,17.871,22.07,0.0,0.0,12.207,16.406,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,9.863,12.012,0.0,0.0,25.684,10.449,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,16.895,18.848,0.0,0.0,24.219,12.695,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,12.5,24.414,0.0,0.0,40.625,15.137,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,9.57,23.145,0.0,0.0,11.719,14.16,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,12.695,25.879,0.0,0.0,29.492,13.672,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,6.738,20.996,0.0,0.0,32.129,7.52,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,14.355,47.852,0.0,3.223,45.215,16.895,0.0,0.0,0.0,0.0,0.0,26
z,0.0,4.395,10.352,0.0,0.0,17.578,42.969,0.0,2.441,44.043,21.973,0.0,0.0,3.711,0.0,0.0,26
z,0.0,0.0,0.0,0.0,6.348,37.5,3.418,0.0,16.895,41.113,25.781,8.496,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,6.348,17.285,0.0,0.0,18.262,7.52,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,20.41,42.676,0.0,0.0,48.145,23.145,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,13.867,27.93,0.0,0.0,25.391,18.164,0.195,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,24.316,36.719,0.0,7.715,39.062,5.273,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,16.016,37.5,2.539,0.684,31.445,18.652,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,28.711,4.395,0.0,0.0,24.121,19.336,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,25.195,26.66,0.0,0.0,25.586,17.871,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,21.582,0.391,0.0,0.0,21.777,19.336,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,12.109,16.113,0.0,0.0,19.629,6.641,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,12.012,17.578,0.0,0.0,33.203,8.008,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,22.168,18.945,0.0,0.0,26.66,13.867,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,10.156,23.535,0.0,0.0,24.219,9.668,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,34.766,9.18,0.0,0.0,31.055,12.793,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,3.613,43.066,47.363,0.0,0.0,50.684,21.582,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,16.992,14.844,0.0,0.0,16.113,10.352,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,15.137,19.531,0.0,0.0,27.344,11.133,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,13.867,22.461,0.0,0.0,23.926,11.426,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,14.746,21.973,0.0,0.0,28.32,13.184,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,26.758,18.066,0.0,0.0,23.828,20.312,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,11.621,15.332,0.0,0.0,20.996,12.5,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,11.523,20.801,0.0,0.0,31.934,15.039,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,20.312,10.547,0.0,0.0,23.438,10.742,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,20.801,28.711,0.0,0.0,35.84,17.969,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.195,0.0,0.0,0.0,42.383,22.656,0.0,0.0,35.938,17.285,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,18.164,0.879,0.0,0.0,24.414,14.355,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,11.523,26.953,0.0,0.0,23.438,12.695,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,8.789,16.309,0.0,0.0,18.457,8.203,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,15.625,29.688,0.0,0.0,30.371,15.332,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,10.059,0.0,3.125,11.816,28.223,0.0,5.273,25.195,12.598,0.0,0.0,5.664,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,24.219,13.965,0.0,0.0,27.344,13.184,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,10.449,16.699,0.0,0.0,13.281,9.668,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,25.0,30.371,0.0,2.637,41.406,3.223,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,8.496,20.215,0.0,0.0,35.254,6.641,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,21.387,17.383,0.0,0.0,34.473,11.523,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,14.648,48.633,0.0,0.0,54.688,19.629,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,24.609,17.383,0.0,0.0,30.371,15.82,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,20.898,28.906,0.0,0.0,34.277,18.75,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,25.293,5.566,0.0,0.0,17.09,13.965,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,23.438,12.598,0.0,0.0,27.344,13.77,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,17.773,22.754,0.0,0.0,20.801,11.523,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,32.52,13.867,0.0,0.0,34.863,9.082,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,24.023,0.0,0.0,0.0,24.121,0.0,0.0,0.0,0.0,0.0,0.0,26
z,0.0,7.91,17.383,0.0,0.0,14.453,37.207,0.0,0.0,32.91,5.957,0.0,0.0,11.914,10.059,0.0,26
z,0.0,0.0,0.0,0.0,0.0,21.582,35.352,0.0,0.0,32.129,16.406,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,6.348,19.043,0.0,0.0,6.25,18.75,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,9.57,22.754,0.0,0.0,25.586,8.691,0.0,0.0,0.0,0.0,0.0,26
z,0.0,13.574,19.434,0.0,8.203,7.812,34.961,0.0,9.18,30.078,26.27,0.0,0.0,5.566,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,19.531,12.598,0.0,0.0,20.508,10.547,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,24.023,26.855,0.0,0.0,33.398,23.926,0.293,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,30.078,5.371,0.0,0.0,24.121,12.598,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,12.305,20.02,0.0,0.0,29.59,13.672,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,10.449,10.742,0.0,0.0,17.285,3.125,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,30.273,37.207,0.684,2.93,26.855,8.301,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,46.289,0.0,0.0,0.0,39.746,3.223,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,27.832,16.113,0.0,0.0,34.766,4.492,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,29.785,38.086,0.0,11.23,43.066,21.289,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,17.188,16.895,0.0,0.0,36.816,18.359,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,13.281,19.531,0.0,0.0,31.055,11.914,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,7.324,34.961,20.801,0.0,16.895,42.09,24.707,5.859,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,26.562,0.0,0.0,0.0,24.707,0.0,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,13.379,15.43,0.0,0.0,16.797,11.328,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,43.555,27.246,0.0,2.441,46.582,24.414,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,36.914,22.363,0.0,0.0,32.227,30.664,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,42.48,35.645,0.0,0.0,40.137,27.637,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,18.359,24.414,0.0,0.0,30.176,13.867,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,18.652,30.566,0.0,0.0,34.668,24.805,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,25.781,54.395,0.0,0.684,54.199,19.727,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,17.48,14.551,0.0,0.0,21.484,11.523,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,9.277,21.094,0.0,0.0,20.605,9.277,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,17.871,15.918,0.0,0.0,26.172,10.449,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,24.316,17.48,0.0,0.0,31.641,14.648,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,34.863,7.324,0.0,0.0,39.648,22.559,0.0,0.0,0.0,0.0,0.0,26
z,0.0,3.418,0.684,0.0,6.25,36.719,27.637,0.0,1.562,28.613,20.801,0.0,2.246,6.25,6.25,1.758,26
z,0.0,0.0,0.0,0.0,0.0,12.598,34.57,0.0,0.391,38.965,16.113,0.0,0.0,0.0,0.0,0.0,26
z,0.0,0.0,0.0,0.0,0.0,8.105,31.055,0.0,0.0,36.816,16.211,0.0,0.0,0.0,0.0,0.0,26
