target_names,zone_1,zone_2,zone_3,zone_4,zone_5,zone_6,zone_7,zone_8,zone_9,zone_10,zone_11,zone_12,zone_13,zone_14,zone_15,zone_16,left_distance,right_distance,up_distance,down_distance,target
m,0.0,0.0,0.0,0.0,0.0,21.387,16.992,0.0,0.0,9.57,7.617,0.0,0.0,0.0,0.0,0.0,41,44,50,53,13
m,0.0,0.0,0.0,0.0,0.0,18.945,11.133,0.0,0.0,10.449,4.297,0.0,0.0,0.0,0.0,0.0,39,44,51,53,13
m,0.0,0.0,0.0,0.0,0.0,17.871,26.758,0.0,0.0,18.359,13.672,0.0,0.0,0.0,0.0,0.0,39,38,49,51,13
m,0.0,0.0,0.0,0.0,0.0,18.652,10.938,0.0,0.0,16.113,14.062,0.0,0.0,0.0,0.0,0.0,40,42,48,51,13
m,0.0,0.0,0.0,0.0,0.0,14.453,13.867,0.0,0.0,9.766,6.348,0.0,0.0,0.0,0.0,0.0,46,46,52,55,13
m,0.0,0.0,0.0,0.0,0.0,26.367,19.238,0.195,3.613,9.18,7.129,0.195,0.0,0.0,0.0,0.0,28,31,47,50,13
m,0.0,0.0,0.0,0.0,18.652,25.977,27.637,5.957,17.578,17.285,0.391,14.062,0.0,0.0,0.0,0.0,22,25,40,43,13
m,0.0,0.0,0.0,0.0,0.0,25.684,24.121,0.0,0.0,23.145,11.23,0.0,0.0,0.0,0.0,0.0,36,41,42,45,13
m,0.0,0.0,0.0,0.0,0.0,31.348,20.801,0.0,0.0,11.426,10.352,0.0,0.0,0.0,0.0,0.0,33,35,49,51,13
m,0.0,0.0,0.0,0.0,0.0,31.836,20.312,0.0,0.0,32.031,13.672,0.0,0.0,0.0,0.0,0.0,35,41,44,47,13
m,0.0,0.0,0.0,0.0,0.0,20.41,19.727,0.0,0.0,10.352,16.797,0.0,0.0,0.0,0.0,0.0,45,44,48,50,13
m,0.0,0.0,0.0,0.0,1.367,29.59,21.289,0.684,7.812,10.059,14.16,5.078,0.0,0.0,0.0,0.0,23,27,47,50,13
m,0.0,0.0,0.0,0.0,0.0,15.527,14.062,0.0,0.0,18.262,15.234,0.0,0.0,0.0,0.0,0.0,35,40,51,53,13
m,0.0,0.0,0.0,0.0,1.172,27.246,22.559,0.0,0.0,23.926,10.645,0.0,0.0,0.0,0.0,0.0,30,35,45,47,13
m,0.0,0.0,0.0,0.0,0.0,26.562,17.48,0.0,0.0,11.133,11.23,0.0,0.0,0.0,0.0,0.0,37,39,48,51,13
m,0.0,0.0,0.0,0.0,0.0,20.508,15.43,0.0,0.0,11.621,7.715,0.0,0.0,0.0,0.0,0.0,43,47,47,49,13
m,0.0,0.0,0.0,0.0,4.98,28.32,23.633,0.0,0.0,12.402,6.543,0.0,0.0,0.0,0.0,0.0,24,32,47,50,13
m,0.0,0.0,0.0,0.0,0.0,40.625,27.051,0.0,0.0,32.324,12.5,0.0,0.0,0.0,0.0,0.0,36,40,38,41,13
m,0.0,0.0,0.0,0.0,0.0,26.758,24.609,0.0,0.0,19.727,14.941,0.0,0.0,0.0,0.0,0.0,33,34,48,50,13
m,0.0,0.0,0.0,0.0,0.0,22.461,16.211,0.0,0.0,17.48,10.742,0.0,0.0,0.0,0.0,0.0,39,45,48,50,13
m,0.0,0.0,0.0,0.0,0.0,24.316,17.48,0.0,0.0,20.312,10.645,0.0,0.0,0.0,0.0,0.0,37,50,48,51,13
m,0.0,0.0,0.0,0.0,0.0,12.207,10.547,0.0,0.0,9.18,3.223,0.0,0.0,0.0,0.0,0.0,39,43,54,56,13
m,0.0,0.0,0.0,0.0,0.0,16.309,1.074,0.0,0.0,19.238,12.891,0.0,0.0,0.0,0.0,0.0,40,42,51,53,13
m,0.0,0.0,0.0,0.0,0.0,25.586,19.141,0.0,0.0,11.719,11.816,0.0,0.0,0.0,0.0,0.0,40,43,47,50,13
m,0.0,0.0,0.0,0.0,0.0,8.398,26.855,0.0,0.0,27.734,11.914,0.0,0.0,0.0,0.0,0.0,32,36,44,46,13
m,0.0,0.0,0.0,0.0,0.0,17.969,21.777,0.0,0.0,17.578,12.988,0.0,0.0,0.0,0.0,0.0,32,43,43,46,13
m,0.0,0.0,0.0,0.0,0.0,16.406,30.859,0.0,0.0,22.07,23.828,0.0,0.0,0.0,0.0,0.0,40,37,47,49,13
m,0.0,0.0,0.0,0.0,0.0,15.234,19.238,0.0,0.0,12.012,9.863,0.0,0.0,0.0,0.0,0.0,40,45,47,50,13
m,0.0,0.0,0.0,0.0,0.0,31.641,16.699,0.0,0.0,17.578,9.18,0.0,0.0,0.0,0.0,0.0,38,42,45,49,13
m,0.0,0.0,0.0,0.0,8.594,28.027,22.266,0.0,0.586,23.73,12.207,5.176,0.0,0.0,0.0,0.0,26,28,43,45,13
m,0.0,0.0,0.0,0.0,0.0,29.59,20.02,0.0,0.0,18.75,12.5,0.0,0.0,0.0,0.0,0.0,38,45,45,48,13
m,0.0,0.0,0.0,0.0,7.324,27.148,22.07,0.0,5.566,11.914,10.84,1.367,0.0,0.0,0.0,0.0,27,30,45,48,13
m,0.0,0.0,0.0,0.0,4.883,21.094,15.918,0.0,0.0,18.262,12.012,1.27,0.0,0.0,0.0,0.0,24,28,48,51,13
m,0.0,0.0,0.0,0.0,4.785,16.992,24.316,1.953,9.277,30.078,16.406,0.0,0.0,0.0,0.0,0.0,25,30,46,49,13
m,0.0,0.0,0.0,0.0,0.0,35.156,17.578,0.0,0.0,27.637,15.039,0.0,0.0,0.0,0.0,0.0,33,48,44,47,13
m,0.0,0.0,0.0,0.0,0.0,22.07,17.09,0.0,0.0,18.555,8.105,0.0,0.0,0.0,0.0,0.0,33,48,47,50,13
m,0.0,0.0,0.0,0.0,0.0,36.719,26.074,0.0,1.758,30.078,18.164,0.0,0.0,0.0,0.0,0.0,30,37,42,44,13
m,0.0,0.0,0.0,0.0,0.0,29.199,18.555,0.0,0.0,20.215,17.383,0.0,0.0,0.0,0.0,0.0,34,36,48,50,13
m,0.0,0.0,0.0,0.0,0.0,27.637,18.945,0.0,0.0,15.039,11.523,0.0,0.0,0.0,0.0,0.0,37,39,46,49,13
m,0.0,0.0,0.0,0.0,0.0,31.055,25.488,0.0,0.0,15.039,13.281,0.0,0.0,0.0,0.0,0.0,34,38,50,53,13
m,0.0,0.0,0.0,0.0,0.0,25.098,34.18,0.0,0.0,24.316,16.504,0.0,0.0,0.0,0.0,0.0,34,36,46,48,13
m,0.0,0.0,0.0,0.0,0.0,23.145,20.801,0.0,0.0,18.457,17.48,0.0,0.0,0.0,0.0,0.0,33,37,46,48,13
m,0.0,0.0,0.0,0.0,0.0,24.414,32.031,0.977,0.0,13.965,19.238,0.0,0.0,0.0,0.0,0.0,33,31,47,49,13
m,0.0,0.0,0.0,0.0,0.0,17.773,17.188,0.0,0.0,14.16,13.574,0.0,0.0,0.0,0.0,0.0,34,46,47,49,13
m,0.0,0.0,0.0,0.0,0.0,29.785,23.926,0.0,0.0,36.035,26.66,0.0,0.0,0.0,0.0,0.0,37,34,40,42,13
m,0.0,0.0,0.0,0.0,0.0,16.895,20.508,0.0,0.0,15.137,7.812,0.0,0.0,0.0,0.0,0.0,39,45,48,51,13
m,0.0,0.0,0.0,0.0,0.0,20.508,16.797,0.0,0.0,8.398,10.352,0.0,0.0,0.0,0.0,0.0,44,46,52,54,13
m,0.0,0.0,0.0,0.0,0.0,34.863,25.781,0.0,0.0,26.074,13.184,0.0,0.0,0.0,0.0,0.0,35,38,42,45,13
m,0.0,0.0,0.0,0.0,0.0,23.34,24.316,0.0,0.0,3.223,11.914,0.0,0.0,0.0,0.0,0.0,46,42,45,48,13
m,0.0,0.0,0.0,0.0,2.344,31.25,17.969,0.0,0.0,15.527,30.469,0.0,0.0,0.0,0.0,0.0,26,34,42,45,13
m,0.0,0.0,0.0,0.0,0.0,20.996,23.047,0.0,0.0,10.449,15.43,0.0,0.0,0.0,0.0,0.0,39,40,48,51,13
m,0.0,0.0,0.0,0.0,0.0,16.797,11.719,0.0,0.0,14.941,11.328,0.0,0.0,0.0,0.0,0.0,45,47,48,50,13
m,0.0,0.0,0.0,0.0,0.0,15.234,16.699,0.0,0.0,13.672,8.887,0.0,0.0,0.0,0.0,0.0,39,42,49,51,13
m,0.0,0.0,0.0,0.0,0.0,32.52,18.066,0.0,0.0,9.961,11.816,0.0,0.0,0.0,0.0,0.0,37,40,44,46,13
m,0.0,0.0,0.0,0.0,18.555,45.312,36.133,4.688,16.406,18.848,13.086,18.457,0.0,0.0,0.0,0.0,24,20,37,39,13
m,0.0,0.0,0.0,0.0,0.0,13.477,24.121,0.0,0.0,25.684,16.016,0.0,0.0,0.0,0.0,0.0,34,36,46,48,13
m,0.0,0.0,0.0,0.0,0.0,19.922,32.129,0.0,0.0,20.312,14.844,0.0,0.0,0.0,0.0,0.0,36,40,45,48,13
m,0.0,0.0,0.0,0.0,0.0,31.934,23.828,0.0,0.0,34.863,28.027,0.0,0.0,0.0,0.0,0.0,37,38,41,43,13
m,0.0,0.0,0.0,0.0,0.0,18.359,15.723,0.0,0.0,10.742,8.594,0.0,0.0,0.0,0.0,0.0,40,40,52,55,13
m,0.0,0.0,0.0,0.0,0.0,33.984,26.074,0.0,0.0,16.992,11.23,0.0,0.0,0.0,0.0,0.0,33,38,45,47,13
m,0.0,0.0,0.0,0.0,0.0,42.773,37.207,0.0,0.0,22.559,24.316,3.711,0.0,0.0,0.0,0.0,32,28,43,45,13
m,0.0,0.0,0.0,0.0,0.0,28.32,22.168,0.0,0.0,16.699,8.496,0.0,0.0,0.0,0.0,0.0,33,38,50,53,13
m,0.0,0.0,0.0,0.0,0.0,20.605,20.215,0.0,0.0,11.914,7.715,0.0,0.0,0.0,0.0,0.0,32,35,47,49,13
m,0.0,0.0,0.0,0.0,0.0,26.172,18.945,0.0,2.832,12.793,10.645,0.0,0.0,0.0,0.0,0.0,29,39,42,46,13
m,0.0,0.0,0.0,0.0,0.0,25.293,21.484,0.0,0.0,13.086,16.602,0.0,0.0,0.0,0.0,0.0,45,45,46,48,13
m,0.0,0.0,0.0,0.0,0.0,35.645,19.238,0.0,0.0,23.145,12.5,0.0,0.0,0.0,0.0,0.0,32,49,47,50,13
m,0.0,0.0,0.0,0.0,0.0,11.133,23.73,0.0,0.0,4.199,9.961,0.0,0.0,0.0,0.0,0.0,50,42,46,48,13
m,0.0,0.0,0.0,0.0,13.672,25.0,23.828,6.738,11.816,8.008,5.859,8.984,0.0,0.0,0.0,0.0,22,25,43,45,13
m,0.0,0.0,0.0,0.0,0.0,38.281,20.02,0.0,1.172,21.875,20.996,0.0,0.0,0.0,0.0,0.0,30,35,42,44,13
m,0.0,0.0,0.0,0.0,0.0,22.363,12.695,0.0,0.0,12.305,6.543,0.0,0.0,0.0,0.0,0.0,39,46,51,54,13
m,0.0,0.0,0.0,0.0,0.0,26.758,34.668,0.0,1.172,27.637,11.914,0.0,0.0,0.0,0.0,0.0,28,40,45,48,13
m,0.0,0.0,0.0,0.0,0.0,22.559,20.898,0.0,0.0,11.719,14.062,0.0,0.0,0.0,0.0,0.0,38,45,43,45,13
m,0.0,0.0,0.0,0.0,0.0,37.402,24.414,0.0,0.0,19.629,22.559,0.0,0.0,0.0,0.0,0.0,31,33,45,47,13
m,0.0,0.0,0.0,0.0,0.0,18.262,12.695,0.0,0.0,11.035,8.008,0.0,0.0,0.0,0.0,0.0,36,51,49,51,13
m,0.0,0.0,0.0,0.0,0.0,28.223,40.039,0.0,5.078,24.805,14.551,0.0,0.0,0.0,0.0,0.0,26,31,42,45,13
m,0.0,0.0,0.0,0.0,0.0,21.191,14.941,0.0,0.0,6.641,8.984,0.0,0.0,0.0,0.0,0.0,37,37,47,49,13
m,0.0,0.0,0.0,0.0,0.0,24.609,41.699,3.906,1.562,22.949,19.434,0.0,0.0,0.0,0.0,0.0,29,29,42,44,13
m,0.0,0.0,0.0,0.0,0.0,21.094,45.508,0.0,0.0,14.844,26.758,0.0,0.0,0.0,0.0,0.0,38,33,41,44,13
m,0.0,0.0,0.0,0.0,0.0,20.215,10.254,0.0,0.0,8.105,8.203,0.0,0.0,0.0,0.0,0.0,40,43,48,50,13
m,0.0,0.0,0.0,0.0,0.0,11.328,14.844,0.0,0.0,4.883,9.863,0.0,0.0,0.0,0.0,0.0,43,41,54,56,13
m,0.0,0.0,0.0,0.0,0.0,22.559,14.258,0.0,0.0,8.887,15.527,0.0,0.0,0.0,0.0,0.0,42,40,49,51,13
m,0.0,0.0,0.0,0.0,0.0,15.918,6.836,0.0,0.0,11.719,9.473,0.0,0.0,0.0,0.0,0.0,37,39,51,53,13
m,0.0,0.0,0.0,0.0,0.0,24.512,23.535,0.391,0.0,12.793,5.078,0.0,0.0,0.0,0.0,0.0,35,31,48,51,13
m,0.0,0.0,0.0,0.0,0.0,12.988,6.445,0.0,0.0,5.859,6.348,0.0,0.0,0.0,0.0,0.0,48,51,46,49,13
m,0.0,0.0,0.0,0.0,0.0,24.316,29.688,0.0,0.0,16.504,16.016,0.0,0.0,0.0,0.0,0.0,37,42,47,50,13
m,0.0,0.0,0.0,0.0,0.0,21.68,19.238,0.0,0.0,9.766,7.324,0.0,0.0,0.0,0.0,0.0,34,36,50,52,13
m,0.0,0.0,0.0,0.0,0.0,20.117,15.332,0.0,0.0,7.129,10.938,0.0,0.0,0.0,0.0,0.0,43,45,48,50,13
m,0.0,0.0,0.0,0.0,0.0,34.766,25.0,0.0,0.0,18.652,15.82,0.0,0.0,0.0,0.0,0.0,36,40,42,45,13
m,0.0,0.0,0.0,0.0,0.0,25.684,25.977,0.0,0.879,19.238,11.23,0.0,0.0,0.0,0.0,0.0,29,35,48,51,13
m,0.0,0.0,0.0,0.0,17.48,40.43,36.426,4.297,14.844,19.336,19.824,11.328,0.0,0.0,0.0,0.0,20,23,38,41,13
m,0.0,0.0,0.0,0.0,0.684,38.574,42.48,0.0,0.879,8.203,21.094,0.0,0.0,0.0,0.0,0.0,30,33,42,45,13
m,0.0,0.0,0.0,0.0,0.0,40.039,28.613,0.0,0.0,14.355,20.605,0.0,0.0,0.0,0.0,0.0,32,35,46,48,13
m,0.0,0.0,0.0,0.0,0.0,28.125,20.41,0.0,0.0,10.547,11.328,0.0,0.0,0.0,0.0,0.0,36,39,45,47,13
m,0.0,0.0,0.0,0.0,0.0,21.582,26.465,0.0,0.293,18.652,7.52,0.0,0.0,0.0,0.0,0.0,31,40,48,50,13
m,0.0,0.0,0.0,0.0,0.0,26.172,22.754,0.879,6.738,9.961,8.203,2.441,0.0,0.0,0.0,0.0,25,29,47,49,13
m,0.0,0.0,0.0,0.0,5.176,25.391,20.898,0.0,5.371,16.406,12.793,0.0,0.0,0.0,0.0,0.0,27,31,47,50,13
m,0.0,0.0,0.0,0.0,0.0,13.574,14.648,0.0,0.0,10.84,8.691,0.0,0.0,0.0,0.0,0.0,42,47,51,53,13
m,0.0,0.0,0.0,0.0,0.0,20.02,26.66,0.0,0.0,22.656,15.625,0.0,0.0,0.0,0.0,0.0,39,40,45,47,13
m,0.0,0.0,0.0,0.0,0.0,14.551,23.438,0.0,0.0,13.965,8.789,0.0,0.0,0.0,0.0,0.0,35,34,47,49,13
m,0.0,0.0,0.0,0.0,0.0,15.82,17.285,0.0,0.0,14.746,11.816,0.0,0.0,0.0,0.0,0.0,42,51,47,49,13
m,0.0,0.0,0.0,0.0,0.0,18.555,24.707,0.0,0.0,16.309,11.035,0.0,0.0,0.0,0.0,0.0,34,41,46,48,13
m,0.0,0.0,0.0,0.0,0.0,18.457,20.605,0.0,0.0,13.379,6.738,0.0,0.0,0.0,0.0,0.0,40,39,49,52,13
m,0.0,0.0,0.0,0.0,0.0,38.281,21.582,0.0,0.0,22.363,16.797,0.0,0.0,0.0,0.0,0.0,32,36,43,45,13
m,0.0,0.0,0.0,0.0,0.0,25.195,35.547,0.0,3.711,9.277,14.062,0.0,0.0,0.0,0.0,0.0,27,33,46,49,13
m,0.0,0.0,0.0,0.0,0.0,17.578,25.195,0.0,0.0,8.789,13.379,0.0,0.0,0.0,0.0,0.0,39,39,45,47,13
m,0.0,0.0,0.0,0.0,0.0,25.684,14.648,0.0,0.0,12.793,14.16,0.0,0.0,0.0,0.0,0.0,36,39,47,50,13
m,0.0,0.0,0.0,0.0,0.0,15.82,9.863,0.0,0.0,7.715,6.445,0.0,0.0,0.0,0.0,0.0,39,42,52,54,13
m,0.0,0.0,0.0,0.0,0.0,21.289,10.645,0.0,0.0,7.52,9.082,0.0,0.0,0.0,0.0,0.0,38,51,51,54,13
m,0.0,0.0,0.0,0.0,0.0,46.094,40.82,3.906,10.742,18.457,35.449,0.0,0.0,0.0,0.0,0.0,24,29,39,41,13
m,0.0,0.0,0.0,0.0,0.0,22.168,10.156,0.0,0.0,7.031,8.496,0.0,0.0,0.0,0.0,0.0,38,41,46,48,13
m,0.0,0.0,0.0,0.0,0.0,30.273,18.164,0.0,0.0,12.598,15.918,0.0,0.0,0.0,0.0,0.0,35,32,45,47,13
m,0.0,0.0,0.0,0.0,0.0,25.879,34.375,0.0,0.0,27.344,21.289,0.0,0.0,0.0,0.0,0.0,39,35,43,45,13
m,0.0,0.0,0.0,0.0,0.0,17.871,24.316,0.0,0.0,9.57,14.453,0.0,0.0,0.0,0.0,0.0,42,37,53,55,13
m,0.0,0.0,0.0,0.0,6.738,42.188,43.555,22.168,9.668,16.504,36.621,2.734,0.0,0.0,0.0,0.0,23,19,39,41,13
m,0.0,0.0,0.0,0.0,0.0,20.117,22.168,0.0,0.0,19.336,11.035,0.0,0.0,0.0,0.0,0.0,32,37,47,49,13
m,0.0,0.0,0.0,0.0,0.0,26.367,8.496,0.0,0.0,26.27,13.184,0.0,0.0,0.0,0.0,0.0,36,40,46,48,13
m,0.0,0.0,0.0,0.0,0.0,16.992,16.602,0.0,0.0,19.141,9.18,0.0,0.0,0.0,0.0,0.0,34,37,47,50,13
m,0.0,0.0,0.0,0.0,0.0,36.328,29.98,0.0,3.125,27.148,14.453,0.0,0.0,0.0,0.0,0.0,28,34,43,45,13
m,0.0,0.0,0.0,0.0,12.598,24.805,5.273,0.0,18.945,18.164,16.797,6.055,0.0,0.0,0.0,0.0,15,18,45,47,13
m,0.0,0.0,0.0,0.0,0.0,33.008,16.504,0.0,0.0,11.035,5.957,0.0,0.0,0.0,0.0,0.0,35,41,48,51,13
m,0.0,0.0,0.0,0.0,0.0,17.285,14.844,0.0,0.0,13.672,5.176,0.0,0.0,0.0,0.0,0.0,35,39,51,53,13
m,0.0,0.0,0.0,0.0,0.0,22.754,19.727,0.0,0.0,16.895,9.082,0.0,0.0,0.0,0.0,0.0,37,41,45,47,13
m,0.0,0.0,0.0,0.0,0.0,39.551,30.078,0.0,4.883,21.484,19.531,4.102,0.0,0.0,0.0,0.0,27,29,41,43,13
m,0.0,0.0,0.0,0.0,0.0,19.531,36.719,0.0,0.0,18.848,15.43,0.0,0.0,0.0,0.0,0.0,34,34,47,50,13
m,0.0,0.0,0.0,0.0,13.086,27.539,26.953,0.586,15.039,7.422,4.102,10.352,0.0,0.0,0.0,0.0,23,25,40,43,13
m,0.0,0.0,0.0,0.0,0.0,24.609,28.027,0.0,0.0,13.965,15.82,0.0,0.0,0.0,0.0,0.0,40,40,46,49,13
m,0.0,0.0,0.0,0.0,0.0,15.82,27.93,0.0,0.0,15.234,17.773,0.0,0.0,0.0,0.0,0.0,44,38,44,47,13
m,0.0,0.0,0.0,0.0,0.0,19.824,11.816,0.0,0.0,8.887,3.906,0.0,0.0,0.0,0.0,0.0,40,46,52,54,13
m,0.0,0.0,0.0,0.0,0.0,16.309,10.156,0.0,0.0,18.555,18.75,0.0,0.0,0.0,0.0,0.0,36,44,45,48,13
m,0.0,0.0,0.0,0.0,0.0,20.898,16.113,0.0,0.0,13.77,6.934,0.0,0.0,0.0,0.0,0.0,44,45,47,50,13
m,0.0,0.0,0.0,0.0,0.0,20.801,25.391,0.0,0.0,21.289,14.453,0.0,0.0,0.0,0.0,0.0,32,39,47,50,13
m,0.0,0.0,0.0,0.0,0.0,22.852,15.527,0.0,0.0,10.84,10.938,0.0,0.0,0.0,0.0,0.0,43,43,48,51,13
m,0.0,0.0,0.0,0.0,2.246,37.988,29.004,3.809,14.648,15.137,14.062,0.586,0.0,0.0,0.0,0.0,22,29,38,40,13
m,0.0,0.0,0.0,0.0,4.883,31.25,29.102,0.195,8.105,7.52,8.887,3.027,0.0,0.0,0.0,0.0,26,29,45,48,13
m,0.0,0.0,0.0,0.0,0.0,21.777,11.523,0.0,0.0,13.672,6.543,0.0,0.0,0.0,0.0,0.0,38,45,52,55,13
m,0.0,0.0,0.0,0.0,0.0,18.555,17.383,0.0,0.0,21.484,14.258,0.0,0.0,0.0,0.0,0.0,36,41,49,51,13
m,0.0,0.0,0.0,0.0,0.0,12.598,11.133,0.0,0.0,17.188,8.398,0.0,0.0,0.0,0.0,0.0,43,54,50,53,13
m,0.0,0.0,0.0,0.0,0.0,20.508,11.816,0.0,0.0,14.258,20.02,0.0,0.0,0.0,0.0,0.0,44,45,45,48,13
m,0.0,0.0,0.0,0.0,0.879,23.047,17.48,0.0,0.0,12.598,11.816,0.0,0.0,0.0,0.0,0.0,30,36,48,50,13
m,0.0,0.0,0.0,0.0,0.0,17.383,17.48,0.0,0.0,7.52,11.914,0.0,0.0,0.0,0.0,0.0,49,49,47,50,13
m,0.0,0.0,0.0,0.0,0.0,16.895,20.215,0.0,0.0,16.895,10.059,0.0,0.0,0.0,0.0,0.0,34,38,45,47,13
m,0.0,0.0,0.0,0.0,0.0,18.262,10.645,0.0,0.0,7.617,7.227,0.0,0.0,0.0,0.0,0.0,39,42,53,55,13
m,0.0,0.0,0.0,0.0,0.0,27.344,24.609,0.0,0.0,20.215,11.23,0.0,0.0,0.0,0.0,0.0,38,44,47,50,13
m,0.0,0.0,0.0,0.0,0.0,21.875,27.637,0.0,0.0,13.086,12.207,0.0,0.0,0.0,0.0,0.0,40,41,49,52,13
m,0.0,0.0,0.0,0.0,0.0,18.555,13.281,0.0,0.0,14.355,10.84,0.0,0.0,0.0,0.0,0.0,44,46,51,53,13
m,0.0,0.0,0.0,0.0,1.27,30.371,17.285,0.0,1.66,17.773,12.793,0.0,0.0,0.0,0.0,0.0,30,33,48,50,13
m,0.0,0.0,0.0,0.0,0.0,9.473,9.961,0.0,0.0,6.641,17.969,0.0,0.0,0.0,0.0,0.0,52,42,50,53,13
m,0.0,0.0,0.0,0.0,0.0,19.922,24.219,0.0,0.0,8.105,17.578,0.0,0.0,0.0,0.0,0.0,48,45,46,48,13
m,0.0,0.0,0.0,0.0,0.0,16.895,19.531,0.0,0.0,22.656,4.199,0.0,0.0,0.0,0.0,0.0,34,42,48,51,13
m,0.0,0.0,0.0,0.0,0.0,24.414,32.52,0.0,0.0,11.23,18.652,0.0,0.0,0.0,0.0,0.0,33,34,46,49,13
m,0.0,0.0,0.0,0.0,0.0,24.023,17.871,0.0,0.0,18.457,14.941,0.0,0.0,0.0,0.0,0.0,39,44,48,51,13
m,0.0,0.0,0.0,0.0,0.0,31.152,11.133,0.0,0.391,29.492,27.051,0.0,0.0,0.0,0.0,0.0,31,37,48,50,13
m,0.0,0.0,0.0,0.0,0.0,29.785,19.531,0.0,0.0,23.633,15.039,0.0,0.0,0.0,0.0,0.0,34,49,41,44,13
m,0.0,0.0,0.0,0.0,0.0,17.48,22.461,0.0,0.0,14.648,15.137,0.0,0.0,0.0,0.0,0.0,42,47,47,49,13
m,0.0,0.0,0.0,0.0,0.0,30.273,18.555,0.0,0.0,25.488,7.812,0.0,0.0,0.0,0.0,0.0,36,38,46,49,13
m,0.0,0.0,0.0,0.0,0.0,12.793,11.621,0.0,0.0,13.281,15.918,0.0,0.0,0.0,0.0,0.0,48,46,47,50,13
m,0.0,0.0,0.0,0.0,0.0,24.512,18.75,0.0,0.0,17.188,8.691,0.0,0.0,0.0,0.0,0.0,42,46,48,50,13
m,0.0,0.0,0.0,0.0,0.0,38.672,24.023,0.0,0.0,27.441,17.383,0.0,0.0,0.0,0.0,0.0,33,43,43,45,13
m,0.0,0.0,0.0,0.0,0.0,19.238,12.5,0.0,0.0,8.301,6.543,0.0,0.0,0.0,0.0,0.0,40,44,51,54,13
m,0.0,0.0,0.0,0.0,0.0,26.27,13.574,0.0,0.0,11.621,8.398,0.0,0.0,0.0,0.0,0.0,35,39,48,51,13
m,0.0,0.0,0.0,0.0,0.0,27.832,35.645,5.859,5.762,27.344,13.77,0.0,0.0,0.0,0.0,0.0,25,27,43,46,13
m,0.0,0.0,0.0,0.0,0.0,29.395,32.031,0.0,0.0,33.594,25.781,0.0,0.0,0.0,0.0,0.0,39,38,37,40,13
m,0.0,0.0,0.0,0.0,15.234,29.688,35.254,0.977,1.562,17.871,15.332,11.133,0.0,0.0,0.0,0.0,24,25,40,42,13
m,0.0,0.0,0.0,0.0,3.027,31.25,15.43,0.0,0.0,15.332,10.449,0.0,0.0,0.0,0.0,0.0,28,36,49,51,13
m,0.0,0.0,0.0,0.0,5.859,35.156,21.582,0.0,1.758,25.977,18.555,2.148,0.0,0.0,0.0,0.0,21,26,48,50,13
m,0.0,0.0,0.0,0.0,0.0,17.285,23.145,0.0,0.0,10.352,8.398,0.0,0.0,0.0,0.0,0.0,43,43,48,50,13
m,0.0,0.0,0.0,0.0,0.0,24.902,18.066,0.0,0.0,14.16,11.914,0.0,0.0,0.0,0.0,0.0,46,49,44,47,13
m,0.0,0.0,0.0,0.0,0.0,23.633,19.629,0.0,0.0,20.312,27.637,0.0,0.0,0.0,0.0,0.0,40,32,46,48,13
m,0.0,0.0,0.0,0.0,0.0,14.648,9.57,0.0,0.0,13.574,18.457,0.0,0.0,0.0,0.0,0.0,49,44,44,47,13
m,0.0,0.0,0.0,0.0,9.18,32.031,28.906,3.809,0.0,13.281,20.605,6.055,0.0,0.0,0.0,0.0,22,27,46,48,13
m,0.0,0.0,0.0,0.0,5.371,33.301,26.66,2.441,12.402,14.355,14.062,0.391,0.0,0.0,0.0,0.0,24,29,42,45,13
m,0.0,0.0,0.0,0.0,0.0,43.652,34.082,0.0,0.0,24.414,24.219,0.0,0.0,0.0,0.0,0.0,38,41,42,44,13
m,0.0,0.0,0.0,0.0,0.0,19.727,15.137,0.0,0.0,8.984,7.812,0.0,0.0,0.0,0.0,0.0,41,44,50,53,13
m,0.0,0.0,0.0,0.0,2.051,23.242,11.426,0.0,0.0,7.91,12.598,0.0,0.0,0.0,0.0,0.0,27,34,50,53,13
m,0.0,0.0,0.0,0.0,0.0,22.07,35.352,0.0,0.0,21.484,12.793,0.0,0.0,0.0,0.0,0.0,34,34,47,50,13
m,0.0,0.0,0.0,0.0,0.0,26.953,27.441,0.0,0.0,28.711,14.648,0.0,0.0,0.0,0.0,0.0,31,43,45,47,13
m,0.0,0.0,0.0,0.0,0.0,35.547,30.566,0.0,0.0,19.238,17.48,0.0,0.0,0.0,0.0,0.0,33,36,42,44,13
m,0.0,0.0,0.0,0.0,0.0,36.523,14.453,0.0,0.0,6.055,19.238,0.0,0.0,0.0,0.0,0.0,37,36,45,47,13
m,0.0,0.0,0.0,0.0,0.0,23.438,19.434,0.0,0.0,22.754,6.445,0.0,0.0,0.0,0.0,0.0,34,46,45,48,13
m,0.0,0.0,0.0,0.0,0.0,44.336,21.875,0.0,0.0,15.527,18.066,0.0,0.0,0.0,0.0,0.0,33,37,45,47,13
m,0.0,0.0,0.0,0.0,0.0,42.09,21.387,0.0,0.391,33.203,24.316,0.0,0.0,0.0,0.0,0.0,31,34,46,48,13
m,0.0,0.0,0.0,0.0,0.0,28.613,40.039,0.0,0.0,9.766,18.164,0.0,0.0,0.0,0.0,0.0,39,34,41,43,13
